gfx,gfy,gfz,pil0_fx,pil0_fy,pil0_fz,pil0_contact,pil1_fx,pil1_fy,pil1_fz,pil1_contact,pil2_fx,pil2_fy,pil2_fz,pil2_contact,pil3_fx,pil3_fy,pil3_fz,pil3_contact,pil4_fx,pil4_fy,pil4_fz,pil4_contact,pil5_fx,pil5_fy,pil5_fz,pil5_contact,pil6_fx,pil6_fy,pil6_fz,pil6_contact,pil7_fx,pil7_fy,pil7_fz,pil7_contact,pil8_fx,pil8_fy,pil8_fz,pil8_contact,position,angle
1.741669059,-0.604337871,6.627357006,0.518869936,-0.234372661,2.437344313,1,0.002899611,-0.014314346,0.019623125,0,-0.004918673,0.01330348,0.047676139,0,1.20500052,-0.277829796,1.772592068,1,-0.370828718,0.011509083,0.399680912,0,0.002964906,-0.003876372,-0.003683972,0,0.751093566,-0.091192774,1.318930149,1,-0.368612766,-0.012452641,0.631379008,1,0.005200697,0.004888228,0.003815328,0,4.343724251,-2.442415237
-1.678198576,1.433603048,9.121801376,0.273691505,0.003390298,0.719785452,1,-1.841380954,0.99719137,2.041698933,1,0.001165567,-0.026277408,-0.03106172,0,0.800656736,0.081014305,2.024322987,1,-0.772542715,0.009217842,3.349560976,1,0.012045511,-0.001709184,0.009137597,0,0.404697537,0.286786526,0.707269907,1,-0.557271302,0.10345076,0.313767731,0,0.000739632,-0.019461337,-0.012678886,0,4.343724251,2.442415237
0.916893661,-0.212144583,3.185130596,0.60966599,-0.044976152,0.761314988,1,0.007876888,-0.010609807,0.00975147,0,-0.00331838,0.016074829,0.048268817,0,0.889532566,-0.119259678,0.662495136,1,-0.435024589,-0.001582539,0.437015086,0,0.000681783,-0.003655061,-0.00601043,0,0.329228878,0.001302499,0.219780922,0,-0.484451383,-0.047600549,1.066315413,1,0.002702031,-0.001838136,-0.013800793,0,4.073558807,-3.019999027
-0.30253911,0.761169434,4.659347057,-0.030845087,-0.002541967,0.00546115,0,-0.270086497,0.728867173,2.206922531,1,0.000222398,-1.55E-05,-0.023607897,0,0.149787411,0.019449592,0.133291885,0,-0.119777583,0.109646641,2.294074774,1,0.007334897,-0.002967379,-0.003795539,0,0.085640937,-0.057801407,0.049290363,0,-0.124787182,-0.000456212,0.001476833,0,-2.84E-05,-0.033011481,-0.00376639,0,4.073558807,3.019999027
-0.131475136,-0.413873434,6.912142277,-0.475594759,-0.142250866,3.465328693,1,0.002128379,0.006436112,-0.017192371,0,-0.005724449,0.008513005,0.030238664,0,0.287302911,-0.247391656,3.251833677,1,-0.004076716,-0.005454842,0.061157592,0,-0.011161827,-0.006617947,-0.017151499,0,0.067292526,-0.02061017,0.12127357,0,0.002473953,-0.000875566,0.012677716,0,0.005884858,-0.005621511,0.003976539,0,5.921488762,-8.44212532
0.055423893,0.242514715,6.702579975,0.016732495,0.015891105,0.122156449,0,-0.247150436,0.075634152,0.381313473,0,0.002370951,-0.021142164,0.003557785,0,0.388255686,0.157502294,3.222309828,1,-0.003045409,0.001901492,-0.009156832,0,0.001584415,-0.009291454,0.015338073,0,-0.100755095,0.003636084,2.930105209,1,-0.008780203,0.026388342,0.01261867,0,0.006211489,-0.008005125,0.024337061,0,5.921488762,8.44212532
-0.102251381,0.007959358,10.02174377,-0.210356012,0.011529973,2.070065022,1,0.00511079,0.008511221,-0.010243461,0,-0.005965159,0.002435922,0.012418342,0,-0.018921839,0.037578814,5.387814045,1,-0.002730122,-0.001243932,0.04432876,0,-0.007686456,-0.004761594,-0.014529673,0,0.130975351,-0.037967738,2.51497221,1,0.002348838,-0.000610999,0.014106837,0,0.00497322,-0.007512309,0.002811157,0,7.70632267,-7.531482697
0.692634881,-0.463922799,10.90476322,0.242344648,-0.026799735,2.394292593,1,6.33E-06,-0.024549071,-0.0074868,0,-3.52E-05,0.002966949,0.018554347,0,0.303442925,-0.209344432,5.009045601,1,-0.002041147,0.001774827,0.001661114,0,-0.000421089,-0.010779168,0.018966954,0,0.142752081,-0.180391192,3.434795856,1,-0.001212967,-0.018635426,0.011030259,0,0.007799341,0.001834458,0.023903154,0,7.70632267,7.531482697
0.497103333,-0.836659968,15.52592945,-0.469253063,-0.232215986,6.678001881,1,0.003835389,0.004380623,-0.015694061,0,-0.005684938,0.002872261,-0.004117924,0,0.481866568,-0.464305848,6.80524683,1,-0.00298694,-0.001727564,0.035126716,0,-0.012656272,-0.002133733,-0.019534077,0,0.49322322,-0.139717206,2.009191275,1,0.002914075,-0.002529812,0.023052543,0,0.005845298,-0.001282688,0.014657304,0,6.211165905,-7.771510601
0.308525741,0.552974343,15.49975872,0.426924855,0.130401641,1.54661572,1,-0.48296839,0.135253593,0.538870215,1,0.001509092,-0.016507538,-0.001087952,0,0.550275981,0.193791196,6.425889492,1,-0.005222801,0.013213678,-0.026889041,0,0.003811547,-0.005336291,0.016954334,0,-0.182903722,0.094679192,6.896667004,1,-0.00314811,0.009752239,0.090089396,0,0.000247257,-0.002273328,0.012648218,0,6.211165905,7.771510601
0.356434375,-0.318531245,4.895221233,0.235569224,-0.086521059,1.733406901,1,0.006229634,0.009640722,-0.01366184,0,-0.00970476,-0.000389029,0.130942896,0,0.702560186,-0.208858907,1.131659627,1,-0.030093318,-0.012982669,0.097408973,0,-0.01026689,-0.00770324,-0.014224079,0,0.03491123,-0.001409261,0.043850292,0,-0.576933861,-0.003467048,1.787521243,1,0.004162923,-0.006840748,-0.0016827,0,-2.582736254,-8.358068466
-0.01943136,0.863090873,5.458154678,-0.06919422,-0.006578579,0.034222264,0,-0.148007855,0.448057055,2.801516771,1,0.000141312,-0.028618895,0.002682117,0,0.152849495,0.057602931,0.255567729,0,-0.118012972,0.147264853,1.12466979,1,0.005554864,-0.004670214,0.023495007,0,0.165657476,0.238397181,1.088072062,1,-0.005468947,0.005447736,0.112475708,0,-0.002950513,0.006188767,0.015452952,0,-2.582736254,8.358068466
-0.030906634,-0.017449684,6.677019596,0.007695987,0.003031955,-0.021801032,0,-0.077519171,-0.026368355,1.779324293,1,-0.001764063,-0.005229995,0.042878259,0,-0.000385381,0.000456423,0.004346139,0,-0.025192583,0.010720395,3.094844818,1,-0.000562333,0.007161469,-0.039555859,0,-0.002469367,0.004700586,0.002982016,0,0.072165951,-0.015523027,1.824032426,1,-0.002875673,0.003600864,-0.010031226,0,1.004621983,-5.877392769
0.952789247,-0.479657054,7.417750359,-0.002141237,0.007601565,-0.008405161,0,0.48863703,-0.337837487,2.822732449,1,-0.001155946,0.008208747,-0.002663856,0,-0.00131258,-0.006720676,-0.014472114,0,0.412072539,-0.179452717,3.547132015,1,0.004602856,0.006048987,0.000497043,0,-0.019057281,0.138582557,-0.104958065,0,0.062077317,-0.134055704,1.190592527,1,0.00906654,0.017967643,-0.012704112,0,1.004621983,5.877392769
-0.035389025,-0.218828321,6.386880398,0.003209356,0.003368646,-0.029929874,0,-0.07661505,-0.03364066,1.675122738,1,-0.003224549,-0.005525981,0.04639766,0,0.000111459,-0.000149701,0.01272372,0,-0.017755406,-0.098300658,2.976254463,1,-0.00335889,0.00533161,-0.044554513,0,-0.002338932,0.005611666,0.000981975,0,0.069011159,-0.094965644,1.763939857,1,-0.004428166,-0.000557598,-0.01405529,0,0.135718554,-5.169166088
0.574446857,-0.891011536,7.276503563,0.021941695,0.00652457,-0.011974481,0,0.287655532,-0.327484757,1.791756272,1,0.000500791,-0.006777355,-0.005103489,0,-0.005265479,0.000428155,-0.019437917,0,0.232632473,-0.245335937,3.213050127,1,0.007536643,0.005232278,0.006885105,0,-0.013526066,0.040279701,-0.080332972,0,0.041369937,-0.354882717,2.406542778,1,0.001601349,-0.008995458,-0.02488205,0,0.135718554,5.169166088
-0.273900658,-0.199062601,7.468966961,0.17269212,-0.030001909,0.114201628,0,0.00267955,-0.011289403,0.082777359,0,-0.00341774,-0.006124859,0.041176826,0,0.064888708,-0.0145582,0.062195536,0,-0.400713891,0.116310894,2.20470953,1,0.000909389,0.005525868,-0.040103447,0,-0.000953934,0.00346222,-0.006830258,0,-0.107949153,-0.262150973,5.028587818,1,-0.002035718,-0.000236243,-0.017748462,0,-1.726543665,-6.795259953
2.420189857,1.393304467,8.596038818,0.002430893,-0.007130944,0.001992849,0,1.737777472,1.097779036,4.493160248,1,-0.001011227,0.01699738,0.011406741,0,-0.00175691,-0.006894325,-0.012791198,0,0.685876548,0.052116003,4.242107868,1,0.000802582,0.002977451,0.001572648,0,-0.017179707,0.21570918,-0.08485353,0,0.020054897,0.024487264,-0.066153102,0,-0.006804505,-0.002736513,0.009597025,0,-1.726543665,6.795259953
-0.348644644,-0.234106705,3.611948252,-0.294042975,-0.062030058,1.318262219,1,0.003893194,-0.013564701,0.028652895,0,-0.00217093,-0.002833294,0.051275834,0,-0.062037706,-0.136412606,2.025705576,1,-0.004286393,-0.009110178,0.018409336,0,-0.001750989,0.005695421,-0.03614923,0,0.015173105,-0.011822338,0.189624071,0,-0.00091073,-0.007107803,0.0250233,0,-0.002511258,0.003078868,-0.008855564,0,5.952895641,-3.422703981
0.229005232,-0.048881922,3.40346241,0.201769844,-0.012281656,0.291002989,0,0.008645719,0.020834452,0.012022174,0,0.001205189,0.009165032,0.010476467,0,0.108310036,-0.093829282,2.067490816,1,0.0190774,-0.026668936,0.095088266,0,-0.002715493,-0.003037193,-0.004367764,0,-0.123390414,0.083125114,1.028597355,1,0.009060249,-0.019457167,-0.10367851,0,0.007042712,-0.006732288,0.006830661,0,5.952895641,3.422703981
-0.381469607,-0.045465298,5.49491787,-0.372168005,-0.018413937,1.954122782,1,-0.001079515,-0.003001386,0.011184061,0,-7.21E-05,0.008346013,0.000877515,0,-0.043064933,-0.026183549,2.933577776,1,-0.003485471,-0.001575851,0.003896199,0,-0.00718312,-0.001925904,0.009874806,0,0.045832861,-0.012012926,0.570636034,1,-0.000756654,0.001653542,-0.002446302,0,0.000507357,0.007648701,0.013195075,0,6.797384739,-6.445987225
0.417502552,0.152614102,5.328526974,0.364953995,0.090332367,1.009928823,1,-0.001181953,-0.011466273,0.004669847,0,-0.000929376,-0.013318597,-1.03E-05,0,0.113394044,-0.029485455,3.018497229,1,-0.005516379,0.011901336,-0.045832679,0,-8.00E-05,0.003286299,0.003516352,0,-0.046683226,0.0283415,1.35228765,1,-0.002009771,0.058996025,-0.013523466,0,-0.004444791,0.014026913,-0.001006829,0,6.797384739,6.445987225
0.532376885,-0.355921835,4.341416359,0.01315597,-0.117085196,2.138130426,1,0.00114205,-0.008219139,0.021941761,0,0.001425978,0.003465736,-0.007467622,0,0.53553623,-0.216140792,1.614436388,1,-0.005193945,-0.004322331,0.022686752,0,-0.001176474,-0.001527669,0.002197566,0,0.118222363,-0.020426059,0.336998463,0,-0.131276652,0.000809447,0.203408837,0,0.00054137,0.007524174,0.00908422,0,4.628920078,-4.346665382
-0.813973308,1.010925412,4.584065437,0.044253796,0.017980281,0.001199948,0,-1.083551049,0.591077268,1.638828397,1,-0.001993153,-0.020772321,-0.008588539,0,0.360093862,0.134237096,1.032337427,1,-0.294900119,0.096080311,0.819380164,1,0.004049771,0.001038507,0.010246971,0,0.166931912,0.147872359,1.109373093,1,0.007003101,0.055737078,-0.016167963,0,-0.015861476,-0.01232511,-0.002544011,0,4.628920078,4.346665382
-0.056742836,-0.422741652,18.3611145,-0.002265095,-0.001453457,-0.019783713,0,-0.050209578,-0.179144949,4.491343498,1,0.003325746,0.003610329,-0.014082228,0,0.00048843,0.002687401,-0.041546874,0,-0.108114034,-0.059350383,7.159610748,1,-0.008577106,-0.002162824,-0.013471687,0,-0.020631999,0.006839823,0.107104607,0,0.128661588,-0.208149388,6.678777695,1,0.000579218,0.014381816,0.013163269,0,0.977807403,-3.542361259
2.007246494,-0.931100309,18.28056145,0.015843891,0.005752177,0.009879768,0,1.028461218,-0.466470748,6.499022961,1,-4.54E-05,-0.020941228,-0.023831507,0,0.000437236,0.006960134,-0.008527717,0,0.687479198,-0.161084875,6.821037292,1,0.015975915,0.004942758,0.021322783,0,0.014489559,0.044153731,0.054051388,0,0.245715544,-0.367138147,4.942273617,1,-0.001110468,0.022725886,-0.034667704,0,0.977807403,3.542361259
0.031191733,-0.135063559,3.71241641,-0.006695151,-0.002698352,-0.02306346,0,-0.105216525,-0.035269432,1.995513439,1,0.00516737,0.005731988,-0.006595555,0,-0.002594579,0.004106499,-0.043244436,0,0.145380259,-0.12751171,1.646106839,1,-0.000170862,-4.41E-05,-0.004269588,0,-0.023336865,0.008437952,0.105750218,0,0.017717075,0.001312443,0.029597662,0,0.000941005,0.010871194,0.012621232,0,-2.806627512,-4.740510464
-0.043712497,-0.376885891,3.761005878,0.062175844,0.010884676,-0.001550467,0,0.025728179,-0.00320623,0.02407678,0,-0.307602555,-0.008980881,0.375946462,0,-0.006479083,0.005227309,-0.007836705,0,0.102991097,0.030851835,0.897890687,1,0.003779494,0.006508473,0.007570958,0,0.004723844,-0.083161816,0.006178325,0,0.089151748,-0.36892733,2.482195139,1,-0.018181061,0.033918075,-0.023465464,0,-2.806627512,4.740510464
-0.022663616,0.0144496,3.132338524,0.020520147,-0.003010309,-0.038286693,0,0.009288989,-0.002155685,0.01451758,0,-0.018561177,0.011338491,0.019811543,0,-0.002651847,0.001468354,-0.013500938,0,-0.002519091,0.012391359,-0.001540896,0,-0.083864845,0.037210427,2.132006407,1,-0.001700243,0.003311239,-0.004215937,0,0.000951987,-0.004299483,0.018228412,0,0.05587247,-0.041804794,1.005319118,1,-5.899260521,-10.545331
0.265812546,-0.122066706,2.860524416,0.017615782,0.011254787,-0.001590052,0,-0.002979348,-0.007605916,-0.022700986,0,0.166538656,-0.014619453,0.902548373,1,0.012288667,-0.013813185,0.01761879,0,-0.011125594,0.027286621,-0.079568297,0,0.097561456,-0.036330972,1.998803377,1,-0.001212072,-0.065993987,-0.003406132,0,0.000724414,0.04858331,-0.021225085,0,-0.013599407,-0.070827909,0.070044294,0,-5.899260521,10.545331
-0.084199309,-0.105899349,2.975698948,0.022292111,-0.004524685,-0.045728173,0,0.01286685,-0.003753498,0.012892176,0,-0.054021254,0.000145128,0.26253739,0,-0.005855067,0.002838689,-0.036128335,0,-0.001431996,0.013823566,-0.00979617,0,-0.056759305,-0.052759938,2.304152012,1,-0.001793435,0.002901843,-0.005371554,0,0.000205104,-0.004776645,0.028622605,0,0.00029768,-0.059793811,0.464518934,0,-6.822043896,-10.65390301
0.297002286,-0.054396205,2.669905901,0.018128714,0.009001941,-0.005205507,0,-0.002214941,-0.016674915,-0.025739009,0,0.109365575,-0.012104547,0.247582927,0,0.010046186,-0.013459518,0.009634717,0,-0.016553288,0.026391421,-0.126053199,0,0.136977702,-0.049353685,2.1210742,1,0.005450295,0.054262362,0.023098344,0,0.001150552,-0.015940353,-0.024644272,0,0.034651488,-0.036518909,0.45015797,0,-6.822043896,10.65390301
-0.061386257,-0.370954067,13.06986427,0.021679673,-0.001656579,-0.044278674,0,0.010292241,-0.01602116,0.011988399,0,-0.122946933,0.001639209,0.988958001,1,-0.004729367,0.002861508,-0.030710423,0,-0.000197011,0.017851217,-0.052865881,0,-0.356908262,-0.109781221,6.404994488,1,-0.001420244,0.003594217,-0.006833646,0,0.00264249,-0.003888673,0.012210266,0,0.390201151,-0.26555258,5.786401749,1,-5.792928696,-9.574228287
0.923644543,-1.128825068,11.11085129,0.006984996,0.008930761,-0.006006533,0,-0.00867944,0.009158569,-0.054528635,0,0.937806845,-0.021614255,4.224753857,1,0.012153368,-0.015273646,0.009327489,0,-0.019660048,0.062975757,-0.123017803,0,0.129770622,-0.703496218,5.211523056,1,0.003407786,-0.041789997,0.029954068,0,-0.003280292,-0.003506053,-0.022767479,0,-0.134859294,-0.424209982,1.841612577,1,-5.792928696,9.574228287
0.027559288,-0.023683369,4.629819393,0.024252806,-0.00382262,-0.049107563,0,0.258266211,-0.053645372,0.317429602,0,0.001116198,0.00602265,0.010676015,0,-0.003994694,0.002334634,-0.022980027,0,-0.004443998,0.012406905,0.007999185,0,-0.254138708,0.075257808,1.2932477,1,-0.001148373,0.003313439,-0.004467033,0,0.000714616,-0.003573324,0.017295958,0,0.006935262,-0.061977487,3.059725523,1,-4.5525527,-9.349801064
0.496375352,0.060732864,4.407185555,0.044639878,0.019242853,-0.017883465,0,-0.005998544,0.001692421,-0.043865591,0,0.399074972,0.187374607,2.916701794,1,0.010601973,-0.017461115,0.00725512,0,-0.014063329,0.036057327,-0.097705983,0,0.040484253,-0.074008264,1.620015144,1,0.004541265,0.010927995,0.033807442,0,0.002573948,-0.047005117,-0.016942622,0,0.01452094,-0.056087844,0.005803861,0,-4.5525527,9.349801064
0.60963589,-0.207085297,7.097168446,0.008078332,0.001801073,-0.022682279,0,0.004076957,-0.02591905,4.4955163,1,9.02E-05,0.005715173,-0.021754442,0,0.000892836,0.00417144,0.018850425,0,0.603351474,-0.192149207,2.600744486,1,-0.003631368,-0.007580375,-0.005985152,0,5.35E-06,-0.001122418,-0.001623061,0,0.001089864,-0.004039416,0.032948446,0,-0.004317763,0.01203749,0.001153264,0,-2.148390055,-11.33654499
-0.561965108,-0.403874844,7.518573761,-0.005001944,0.002985672,-0.00197767,0,-0.003595162,0.012441775,-0.004976883,0,-0.587480605,0.169625908,1.572147489,1,0.001052896,-0.004854132,-0.001437122,0,0.2413605,0.132322982,1.388302207,1,0.015999686,-0.00358967,0.00155706,0,0.004972428,-0.184165314,0.021259751,0,-0.226625353,-0.553559363,4.586247921,1,-0.002647491,0.024917271,-0.042549301,0,-2.148390055,11.33654499
0.090697236,-0.38782078,6.446375847,0.004067668,0.001325592,-0.086369805,0,-0.168756247,-0.134248331,3.194340229,1,-0.001824955,0.00756259,-0.010592333,0,-0.000540012,0.00473162,0.008875607,0,0.181157604,-0.22018604,3.221072197,1,0.002129084,-0.004710032,-0.020355694,0,0.000282959,-0.001259399,-0.00068547,0,0.074114799,-0.041682176,0.162536278,0,6.63E-05,0.00064536,-0.022444889,0,-0.91656816,-10.5771513
0.195814729,-0.650759637,6.864467144,0.025865916,0.015438452,-0.016214645,0,0.112149909,0.002116777,0.11007569,0,-0.007252445,0.016038964,-0.031548802,0,-0.006026073,-0.003521521,-0.002306573,0,0.233066171,0.065643452,3.170119524,1,0.019648157,-0.002805669,0.006488973,0,-0.002638413,-0.201923162,-0.007008584,0,-0.191332936,-0.59363842,3.694081545,1,0.012334441,0.051891502,-0.059219897,0,-0.91656816,10.5771513
0.007515178,-0.416239291,11.89077282,0.005183965,0.003126717,-0.120845944,0,-0.303300738,-0.121104732,4.324023724,1,0.001755665,0.001298504,-0.035238549,0,0.000112779,0.004881855,0.006945578,0,0.084129862,-0.13506256,5.627273083,1,-0.001248712,-0.009610372,-0.015491067,0,0.002298493,-0.003610764,-0.004793661,0,0.217461705,-0.158299595,2.134616375,1,0.001122177,0.002141656,-0.025715768,0,-0.012946602,-10.04764175
0.78124696,-1.309247494,12.04221821,-0.01980952,-0.007776905,0.00332084,0,0.515489221,-0.393060505,2.710325003,1,-0.002177211,-0.008922039,-0.049492642,0,-0.001992964,-0.000759931,-0.001155511,0,0.415820062,-0.223840415,5.107613087,1,0.022958649,0.001562368,0.006359,0,0.001487903,-0.167044461,0.013486446,0,-0.161557823,-0.580435812,4.302311897,1,0.011028702,0.071030267,-0.050549459,0,-0.012946602,10.04764175
-0.168048188,-0.276722491,12.98429012,0.008005588,0.000419396,-0.017876618,0,-0.158514723,-0.053955987,1.448848009,1,2.57E-05,0.007426277,-0.019323858,0,-0.000159217,0.005269015,-0.000335742,0,-0.251887083,0.078019023,5.472831726,1,0.000633868,-0.014043171,-0.016175311,0,0.001989479,-0.003542371,-0.006483049,0,0.232773632,-0.300308764,6.154160976,1,-0.000915447,0.003994109,-0.031355504,0,2.052684784,-8.417057037
2.109225988,-1.363082051,13.69527054,-0.051548526,-0.013181627,0.003426355,0,1.337982893,-0.728034854,6.589761257,1,-0.005548296,-0.005722625,-0.057418123,0,0.003295464,-0.011419639,-0.006143747,0,0.808658838,-0.335312158,6.131803036,1,0.019099982,0.010316552,0.003825784,0,0.002830208,-0.158027306,0.019930374,0,-0.015596515,-0.133705989,1.052490592,1,0.010051893,0.012005583,-0.042405218,0,2.052684784,8.417057037
-0.267129093,0.15887548,11.08937073,0.01572624,-0.000741618,-0.022310739,0,0.412094057,-0.040081337,0.551937878,1,-0.17716442,0.091480635,0.37525776,0,-0.001093533,0.005727557,-0.014074494,0,0.012778478,0.017879752,-0.143394321,0,-0.678039908,0.238887563,5.766838074,1,-0.00424327,-0.001189808,0.002699316,0,0.001830933,0.012804279,-0.067463301,0,0.15098232,-0.165891543,4.639881134,1,-5.538209915,-13.73626804
0.418098211,-0.639325619,9.473268509,0.023641774,-0.000933994,0.004820871,0,-0.013208107,0.035045367,-0.065036617,0,0.722956419,-0.012187401,5.057364941,1,-0.000531818,0.006522368,0.006087638,0,-0.014865775,0.059809532,-0.061931562,0,-0.30308935,-0.90616703,4.585050583,1,0.000505393,0.098216243,0.007033804,0,-0.012507319,-0.005027678,-0.048878815,0,0.015196941,0.085396968,-0.011241589,0,-5.538209915,13.73626804
-0.340571284,-0.584731877,9.961221695,0.014687896,-0.000759909,-0.025004808,0,0.005741074,0.017955761,-0.041610535,0,-0.531231701,-0.10151539,6.228403568,1,-0.000300158,0.005106967,-0.006411276,0,0.013870327,0.023879012,-0.155021816,0,0.158664674,-0.54018575,4.021500587,1,-0.004895733,-0.000299784,-0.001338436,0,0.000275874,0.008994004,-0.065978944,0,0.002616507,0.002093269,0.006682562,0,-8.930991173,-14.91349506
0.636005044,-0.762316644,9.836629868,0.034694016,0.005591765,0.004446879,0,-0.009175841,-0.002097845,-0.047203556,0,0.009301601,-0.024318637,-0.023649912,0,0.001271707,-0.007514176,0.009509871,0,-0.011785034,0.044909164,-0.034346439,0,0.611135244,-0.015904276,4.641534328,1,0.002368806,0.051205035,0.004899357,0,-0.006240177,-0.031895332,-0.057611417,0,0.004434776,-0.782292366,5.339051247,1,-8.930991173,14.91349506
0.214762643,0.151812673,7.871927261,0.014335956,0.001337319,-0.014602348,0,0.470984757,-0.080254383,0.957975984,1,-0.005777993,-0.011978747,-0.000825107,0,-0.001615804,0.00548726,-0.012858725,0,0.012191301,0.01783205,-0.140714794,0,-0.402556628,0.231222793,2.933043003,1,-0.005902333,0.000393139,0.002756906,0,0.001674992,0.009216476,-0.068307228,0,0.131428376,-0.021443233,4.215459347,1,-5.03844738,-13.36693096
0.140820548,-0.484409422,7.323331356,-0.006216839,-0.001782023,0.005610829,0,-0.008170363,0.002622843,-0.066748761,0,0.475397855,0.060239278,4.521519661,1,0.001872111,-0.007198399,0.005652111,0,-0.019653298,0.046906881,-0.091301158,0,-0.337444544,-0.657049119,3.019087791,1,0.005281152,0.028282851,0.012106627,0,-0.007161683,-0.016221568,-0.049270961,0,0.036916129,0.05978987,-0.033324227,0,-5.03844738,13.36693096
0.270772159,0.212359235,12.3915863,0.021807885,0.00075667,-0.022021547,0,0.947107852,-0.156629398,2.2992239,1,-0.005409913,-0.015887488,-0.012044667,0,-0.000577603,0.005836828,-0.010290779,0,0.111370362,-0.02365011,-0.048807323,0,-0.58820945,0.262721688,3.108285427,1,-0.005106102,-0.000367408,0.00138506,0,0.002479407,0.01035342,-0.077637658,0,-0.212690324,0.129225031,7.153494358,1,-4.322995186,-10.9847002
0.543914616,0.023785651,12.73872089,0.005001673,0.007551073,0.000104223,0,-0.011538035,0.01225195,-0.077963479,0,0.647940159,0.933113933,7.54734087,1,0.004902964,-0.004588331,0.003741381,0,-0.015132194,0.073065974,-0.055945549,0,-0.554291606,-0.924540639,4.256115913,1,0.005155678,0.06360165,0.006098343,0,0.441791981,-0.191966474,1.106468797,1,0.020084001,0.05529651,-0.047240067,0,-4.322995186,10.9847002
-0.084911369,-0.014773112,4.615346909,0.004827207,0.004345215,-0.040535688,0,-0.264803499,0.130087599,2.51963973,1,-0.004855581,0.012686214,0.027255392,0,-0.001424371,-0.002251457,-0.035780381,0,0.186018869,-0.161137626,2.267091513,1,0.001994722,0.003874503,-0.03463655,0,-0.003241227,0.001125914,-0.005526457,0,0.002814243,0.004870273,-0.036897622,0,-0.006241731,-0.00837373,-0.045262579,0,-1.39795959,-14.94938087
0.046917394,0.201939136,5.541869164,-0.011904779,0.007832386,-0.005553114,0,0.002321992,0.022231285,0.002827443,0,-0.147005096,0.188262343,0.736121178,1,-0.004450725,0.015843552,0.003576795,0,0.314140499,0.277840942,2.340189695,1,0.013257072,0.001969424,-0.014487307,0,0.002545582,0.000162182,0.01143963,0,-0.11947564,-0.332577497,2.49199748,1,-0.002511507,0.020374542,-0.024242366,0,-1.39795959,14.94938087
-0.046045162,0.027792281,3.102090597,0.003771658,0.004638909,-0.033836521,0,-0.045742456,0.045266323,0.373470366,0,-0.004939159,0.012759833,0.03039577,0,-0.000788802,-0.003222503,-0.026613342,0,-0.054950319,0.012305109,2.247982264,1,0.002730807,0.004751234,-0.045234386,0,-0.001981696,0.000404972,-0.008607391,0,0.06196598,-0.042700212,0.602925777,1,-0.006111173,-0.006411386,-0.03839178,0,0.385413915,-11.95187473
0.541457832,-0.314058125,4.157683372,-0.021175396,0.011663558,-0.01243585,0,0.262398034,-0.066680685,0.977183402,1,-0.003414561,0.009464805,-0.04160054,0,-0.007493511,0.009600871,-0.005719466,0,0.298588485,-0.20214875,2.868180752,1,0.014854856,-0.000109183,-0.016017577,0,0.006177132,-0.063361213,0.012597627,0,-0.015317524,0.009589625,0.392627895,0,0.006840283,-0.022077128,-0.017132672,0,0.385413915,11.95187473
-0.098235019,0.062153999,6.503815651,0.005874581,0.002346938,-0.041337587,0,-0.094829559,0.041087046,0.116482139,0,-0.004559641,0.022777325,0.053242378,0,-0.000595948,-0.003874126,-0.033321884,0,-0.230200782,0.16882205,3.23970294,1,0.003605092,0.003195533,-0.041799802,0,-0.001686068,0.000785403,-0.006613099,0,0.228283226,-0.165619791,3.261958838,1,-0.004125933,-0.007366385,-0.044498462,0,1.433015943,-11.91015244
1.296410084,-0.708039522,7.571128368,-0.008613682,-0.002078498,-0.002724309,0,0.843421519,-0.366147965,3.723463297,1,-0.003236969,0.012263281,-0.058143098,0,-0.0072634,0.011187592,-0.007151945,0,0.509754181,-0.386317939,3.867829084,1,0.014578254,0.006039248,-0.026388709,0,-0.002389415,0.014431884,-0.018163908,0,-0.061109003,-0.003638993,0.110261254,0,0.011268617,0.006221834,-0.017853536,0,1.433015943,11.91015244
0.023909014,0.154729187,11.71939754,0.894594252,-0.078666516,1.737285972,1,-0.005658111,0.020213922,-0.01840979,0,-0.004015113,0.016327139,0.042684823,0,0.567435145,-0.125766471,0.523381591,1,-0.48653394,0.293693781,1.230555654,1,-1.90E-05,0.001482852,-0.037818689,0,-0.000408447,-0.000388221,-0.014214961,0,-0.937311113,0.035135075,8.300002098,1,-0.004174728,-0.007302382,-0.044069,0,3.847241879,-8.623691559
2.14860487,2.069214821,12.72916698,-0.02422078,-0.00397173,-0.001992372,0,1.777121782,1.839656472,7.373609066,1,-0.005304994,0.007029262,-0.058085851,0,-0.010879148,0.014345074,-0.008194141,0,0.102542542,-0.078343973,4.852877617,1,0.015411446,0.001432781,-0.018357873,0,0.329676211,0.307358086,0.569909394,1,-0.043966215,0.006582672,0.02881581,0,0.008224275,-0.024873985,-0.009415143,0,3.847241879,8.623691559
-0.175395086,0.455967396,4.976583958,-0.180395901,0.280090123,0.971226573,1,-0.002693799,0.007389702,-0.011281414,0,-0.005998082,0.000480182,0.037109815,0,-0.071478136,0.160778731,3.555310965,1,0.007240353,-0.000493747,-0.082374141,0,-0.002383698,0.001048526,0.008294088,0,0.081910148,-0.000208682,0.528224826,1,0.000322682,-0.00055062,-0.023775699,0,-0.00191866,0.00743319,-0.006151105,0,8.148685455,-10.76479435
